age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
32,Local-gov,100135,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1024,3204320,288,0,0,1280,1437083633,901215,0,0,4005400,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
52,Private,253784,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K,2704,13196768,364,0,0,1040,-18190784,1776488,0,0,5075680,49,0,0,140,0,0,0,0,0,400,Divorced,10.82,15.09
23,Private,159709,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,529,3673307,207,0,0,920,-262839095,1437381,0,0,6388360,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
32,Private,328199,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,1024,10502368,352,0,0,1280,340401201,3610189,0,0,13127960,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
41,Local-gov,401134,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,1681,16446494,533,0,0,1640,1994696004,5214742,0,0,16045360,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
43,Private,96483,HS-grad,9,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,40,South,<=50K,1849,4148769,387,0,0,1720,719034697,868347,0,0,3859320,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Private,198774,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,323,45,United-States,<=50K,2116,9143604,644,0,14858,2070,856397412,2782836,0,64204002,8944830,196,0,4522,630,0,0,0,104329,14535,2025,Divorced,10.82,15.09
38,Private,258761,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K,1444,9832918,342,0,0,1900,-1762221615,2328849,0,0,12938050,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
53,Private,311269,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,2809,16497257,477,0,0,2120,-1895857447,2801421,0,0,12450760,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Private,220609,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,1600,8824360,400,0,0,1600,1423690625,2206090,0,0,8824360,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
47,Private,44216,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K,2209,2078152,423,0,0,2115,1955054656,397944,0,0,1989720,81,0,0,405,0,0,0,0,0,2025,Divorced,10.82,15.09
47,State-gov,108890,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,1831,0,38,United-States,<=50K,2209,5117830,423,86057,0,1786,-1027869788,980010,199377590,0,4137820,81,16479,0,342,3352561,0,69578,0,0,1444,Divorced,10.82,15.09
49,Private,105431,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,2401,5166119,441,0,0,1960,-1769206127,948879,0,0,4217240,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
25,Private,201737,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,625,5043425,250,0,0,1000,2043111505,2017370,0,0,8069480,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
39,Private,187167,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,1521,7299513,390,0,0,1560,671747521,1871670,0,0,7486680,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
39,Private,106183,HS-grad,9,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,6849,0,40,United-States,<=50K,1521,4141137,351,267111,0,1560,-1610072399,955647,727247367,0,4247320,81,61641,0,360,46908801,0,273960,0,0,1600,Divorced,10.82,15.09
41,Private,118721,12th,8,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,1681,4867561,328,0,0,1640,1209773953,949768,0,0,4748840,64,0,0,320,0,0,0,0,0,1600,Divorced,10.82,15.09
40,State-gov,59460,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K,1600,2378400,400,0,0,1520,-759475696,594600,0,0,2259480,100,0,0,380,0,0,0,0,0,1444,Divorced,10.82,15.09
53,Self-emp-inc,42924,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Male,14084,0,50,United-States,>50K,2809,2274972,848,746452,0,2650,1842469776,686784,604541616,0,2146200,256,225344,0,800,198359056,0,704200,0,0,2500,Divorced,10.82,15.09
25,Private,240676,Some-college,10,Divorced,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K,625,6016900,250,0,0,1000,2090362128,2406760,0,0,9627040,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
36,Federal-gov,47310,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,>50K,1296,1703160,360,0,0,1440,-2056731196,473100,0,0,1892400,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
49,State-gov,155372,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,2401,7613228,686,0,0,1960,-1629345392,2175208,0,0,6214880,196,0,0,560,0,0,0,0,0,1600,Divorced,10.82,15.09
44,Private,44006,Assoc-voc,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,1936,1936264,484,0,0,1760,1936528036,484066,0,0,1760240,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Private,146195,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,Black,Female,0,0,36,United-States,<=50K,2116,6724970,552,0,0,1656,-101858455,1754340,0,0,5263020,144,0,0,432,0,0,0,0,0,1296,Divorced,10.82,15.09
50,Local-gov,220640,Masters,14,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,50,United-States,>50K,2500,11032000,700,0,0,2500,1437369344,3088960,0,0,11032000,196,0,0,700,0,0,0,0,0,2500,Divorced,10.82,15.09
56,Self-emp-not-inc,78090,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,48,United-States,<=50K,3136,4373040,560,0,0,2688,1803080804,780900,0,0,3748320,100,0,0,480,0,0,0,0,0,2304,Divorced,10.82,15.09
47,Private,32509,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,2209,1527923,470,0,0,1880,1056835081,325090,0,0,1300360,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
49,Local-gov,46537,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,594,0,10,United-States,<=50K,2401,2280313,441,29106,0,490,-2129274927,418833,27642978,0,465370,81,5346,0,90,352836,0,5940,0,0,100,Divorced,10.82,15.09
32,Private,42485,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,1024,1359520,288,0,0,1280,1804975225,382365,0,0,1699400,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
23,?,283806,9th,5,Divorced,?,Not-in-family,White,Female,0,0,35,United-States,<=50K,529,6527538,115,0,0,805,-1058532988,1419030,0,0,9933210,25,0,0,175,0,0,0,0,0,1225,Divorced,10.82,15.09
31,Private,33117,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K,961,1026627,279,0,0,1550,1096735689,298053,0,0,1655850,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
36,Local-gov,217414,Some-college,10,Divorced,Protective-serv,Unmarried,White,Male,0,0,55,United-States,<=50K,1296,7826904,360,0,0,1980,24207140,2174140,0,0,11957770,100,0,0,550,0,0,0,0,0,3025,Divorced,10.82,15.09
31,Private,74501,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K,961,2309531,279,0,0,930,1255431705,670509,0,0,2235030,81,0,0,270,0,0,0,0,0,900,Divorced,10.82,15.09
47,Private,251508,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,36,United-States,<=50K,2209,11820876,423,0,0,1692,-1168235376,2263572,0,0,9054288,81,0,0,324,0,0,0,0,0,1296,Divorced,10.82,15.09
47,Private,169092,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,>50K,2209,7947324,658,0,0,2350,-1472666608,2367288,0,0,8454600,196,0,0,700,0,0,0,0,0,2500,Divorced,10.82,15.09
37,Private,120045,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,56,United-States,<=50K,1369,4441665,333,0,0,2072,1525900137,1080405,0,0,6722520,81,0,0,504,0,0,0,0,0,3136,Divorced,10.82,15.09
37,Private,218188,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,32,United-States,<=50K,1369,8072956,333,0,0,1184,361363088,1963692,0,0,6982016,81,0,0,288,0,0,0,0,0,1024,Divorced,10.82,15.09
34,Private,340458,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,1156,11575572,306,0,0,1360,-52467228,3064122,0,0,13618320,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Private,185847,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,54,United-States,<=50K,2116,8548962,414,0,0,2484,179369041,1672623,0,0,10035738,81,0,0,486,0,0,0,0,0,2916,Divorced,10.82,15.09
23,Private,245302,Some-college,10,Divorced,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K,529,5641946,230,0,0,920,43529060,2453020,0,0,9812080,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
63,?,126540,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,5,United-States,<=50K,3969,7972020,630,0,0,315,-1167497584,1265400,0,0,632700,100,0,0,50,0,0,0,0,0,25,Divorced,10.82,15.09
28,Self-emp-not-inc,191027,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K,784,5348756,252,0,0,1120,2131576361,1719243,0,0,7641080,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
35,Private,268620,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50K,1225,9401700,315,0,0,1575,-857739632,2417580,0,0,12087900,81,0,0,405,0,0,0,0,0,2025,Divorced,10.82,15.09
40,Private,168071,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Male,3325,0,40,United-States,<=50K,1600,6722840,440,133000,0,1600,-1816910031,1848781,558836075,0,6722840,121,36575,0,440,11055625,0,133000,0,0,1600,Divorced,10.82,15.09
55,Private,156797,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,3025,8623835,550,0,0,2200,-1184504567,1567970,0,0,6271880,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
35,Private,175614,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,>50K,1225,6146490,385,0,0,1400,775505924,1931754,0,0,7024560,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
35,?,103710,Bachelors,13,Divorced,?,Unmarried,White,Female,0,0,16,?,<=50K,1225,3629850,455,0,0,560,-2129137788,1348230,0,0,1659360,169,0,0,208,0,0,0,0,0,256,Divorced,10.82,15.09
55,Private,231738,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,England,<=50K,3025,12745590,495,0,0,2200,-2132074204,2085642,0,0,9269520,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
41,Federal-gov,160467,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,1506,0,40,United-States,<=50K,1681,6579147,574,61746,0,1640,-20145687,2246538,241663302,0,6418680,196,21084,0,560,2268036,0,60240,0,0,1600,Divorced,10.82,15.09
36,Self-emp-not-inc,313853,Bachelors,13,Divorced,Other-service,Unmarried,Black,Male,0,0,45,United-States,>50K,1296,11298708,468,0,0,1620,-280542199,4080089,0,0,14123385,169,0,0,585,0,0,0,0,0,2025,Divorced,10.82,15.09
38,Private,179488,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1444,6820544,456,0,0,1520,-2143796224,2153856,0,0,7179520,144,0,0,480,0,0,0,0,0,1600,Divorced,10.82,15.09
37,Private,291981,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,1369,10803297,333,0,0,1480,-646441559,2627829,0,0,11679240,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
48,Private,171807,Bachelors,13,Divorced,Other-service,Unmarried,White,Female,0,0,56,United-States,>50K,2304,8246736,624,0,0,2688,-547125823,2233491,0,0,9621192,169,0,0,728,0,0,0,0,0,3136,Divorced,10.82,15.09
38,Private,141550,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1444,5378900,228,0,0,1520,-1438433980,849300,0,0,5662000,36,0,0,240,0,0,0,0,0,1600,Divorced,10.82,15.09
28,Private,407672,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K,784,11414816,280,0,0,1120,-1307264960,4076720,0,0,16306880,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
44,Local-gov,263871,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K,1936,11610324,440,0,0,2200,908427905,2638710,0,0,13193550,100,0,0,500,0,0,0,0,0,2500,Divorced,10.82,15.09
43,State-gov,114508,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,1849,4923844,387,0,0,1720,227180176,1030572,0,0,4580320,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
41,Private,142717,Some-college,10,Divorced,Tech-support,Unmarried,Black,Female,0,0,36,United-States,<=50K,1681,5851397,410,0,0,1476,-1106694391,1427170,0,0,5137812,100,0,0,360,0,0,0,0,0,1296,Divorced,10.82,15.09
31,Private,329301,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,<=50K,961,10208331,279,0,0,1705,1064966201,2963709,0,0,18111555,81,0,0,495,0,0,0,0,0,3025,Divorced,10.82,15.09
46,Private,164427,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,45,United-States,<=50K,2116,7563642,414,0,0,2070,1266434553,1479843,0,0,7399215,81,0,0,405,0,0,0,0,0,2025,Divorced,10.82,15.09
48,Private,232145,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,2304,11142960,432,0,0,1920,-1943273823,2089305,0,0,9285800,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
43,Private,114351,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K,1849,4917093,387,0,0,1505,191249313,1029159,0,0,4002285,81,0,0,315,0,0,0,0,0,1225,Divorced,10.82,15.09
46,Private,266337,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,2116,12251502,506,0,0,1840,-2079046463,2929707,0,0,10653480,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
42,Private,296749,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K,1764,12463458,420,0,0,1890,-2134344215,2967490,0,0,13353705,100,0,0,450,0,0,0,0,0,2025,Divorced,10.82,15.09
46,Private,200734,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,35,Trinadad&Tobago,<=50K,2116,9233764,460,0,0,1610,1639433092,2007340,0,0,7025690,100,0,0,350,0,0,0,0,0,1225,Divorced,10.82,15.09
38,Private,161141,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,1444,6123358,342,0,0,1520,196618105,1450269,0,0,6445640,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
50,Private,257933,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,2500,12896650,500,0,0,2000,2104923049,2579330,0,0,10317320,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Private,161016,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,32,United-States,<=50K,1444,6118608,380,0,0,1216,156348480,1610160,0,0,5152512,100,0,0,320,0,0,0,0,0,1024,Divorced,10.82,15.09
47,Local-gov,109705,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,2209,5156135,423,0,0,1880,-849714863,987345,0,0,4388200,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
48,Private,240629,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65,United-States,<=50K,2304,11550192,432,0,0,3120,2067740793,2165661,0,0,15640885,81,0,0,585,0,0,0,0,0,4225,Divorced,10.82,15.09
64,Private,218490,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,27828,0,55,United-States,>50K,4096,13983360,832,1780992,0,3520,493239844,2840370,1785172424,0,12016950,169,361764,0,715,774397584,0,1530540,0,0,3025,Divorced,10.82,15.09
45,Private,183786,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K,2025,8270370,405,0,0,1575,-582444572,1654074,0,0,6432510,81,0,0,315,0,0,0,0,0,1225,Divorced,10.82,15.09
27,Private,506436,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,Peru,<=50K,729,13673772,270,0,0,1080,-1220615664,5064360,0,0,20257440,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
51,Private,71046,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,45,Scotland,<=50K,2601,3623346,510,0,0,2295,752566820,710460,0,0,3197070,100,0,0,450,0,0,0,0,0,2025,Divorced,10.82,15.09
64,Private,86972,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,4096,5566208,640,0,0,2560,-1025805808,869720,0,0,3478880,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
45,Local-gov,224474,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,4934,0,50,United-States,>50K,2025,10101330,585,222030,0,2250,-1151030876,2918162,1107554716,0,11223700,169,64142,0,650,24344356,0,246700,0,0,2500,Divorced,10.82,15.09
33,?,160776,Assoc-voc,11,Divorced,?,Not-in-family,White,Female,0,0,40,France,<=50K,1089,5305608,363,0,0,1320,79118400,1768536,0,0,6431040,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
35,Local-gov,215419,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1225,7539665,350,0,0,1400,-839294695,2154190,0,0,8616760,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
55,Private,52953,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,3025,2912415,495,0,0,2200,-1490947087,476577,0,0,2118120,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
36,Private,183425,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,1296,6603300,360,0,0,1440,-715007743,1834250,0,0,7337000,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
33,?,289046,HS-grad,9,Divorced,?,Not-in-family,Black,Male,0,1741,40,United-States,<=50K,1089,9538518,297,0,57453,1320,1943211492,2601414,0,503229086,11561840,81,0,15669,360,0,0,0,3031081,69640,1600,Divorced,10.82,15.09
36,State-gov,166697,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,1296,6001092,468,0,0,1440,2018086033,2167061,0,0,6667880,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
60,Private,160625,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,47,United-States,<=50K,3600,9637500,600,0,0,2820,30586849,1606250,0,0,7549375,100,0,0,470,0,0,0,0,0,2209,Divorced,10.82,15.09
54,Private,197481,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,2916,10663974,540,0,0,2160,344039697,1974810,0,0,7899240,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Private,109969,11th,7,Divorced,Other-service,Other-relative,White,Female,0,0,20,United-States,<=50K,1600,4398760,280,0,0,800,-791720927,769783,0,0,2199380,49,0,0,140,0,0,0,0,0,400,Divorced,10.82,15.09
31,Private,133861,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,961,4149691,372,0,0,1240,738898137,1606332,0,0,5354440,144,0,0,480,0,0,0,0,0,1600,Divorced,10.82,15.09
41,Private,182370,Assoc-acdm,12,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,1681,7477170,492,0,0,1640,-1100921468,2188440,0,0,7294800,144,0,0,480,0,0,0,0,0,1600,Divorced,10.82,15.09
31,Private,69056,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K,961,2140736,279,0,0,465,473763840,621504,0,0,1035840,81,0,0,135,0,0,0,0,0,225,Divorced,10.82,15.09
39,Federal-gov,257175,Bachelors,13,Divorced,Tech-support,Unmarried,Black,Female,0,625,40,United-States,<=50K,1521,10029825,507,0,24375,1560,1714471185,3343275,0,160734375,10287000,169,0,8125,520,0,0,0,390625,25000,1600,Divorced,10.82,15.09
28,Self-emp-not-inc,33035,12th,8,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K,784,924980,224,0,0,840,1091311225,264280,0,0,991050,64,0,0,240,0,0,0,0,0,900,Divorced,10.82,15.09
48,Private,265083,10th,6,Divorced,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K,2304,12723984,288,0,0,1824,1549520153,1590498,0,0,10073154,36,0,0,228,0,0,0,0,0,1444,Divorced,10.82,15.09
52,Self-emp-not-inc,199265,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K,2704,10361780,468,0,0,2080,1051834561,1793385,0,0,7970600,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
35,Local-gov,72338,HS-grad,9,Divorced,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,56,United-States,<=50K,1225,2531830,315,0,0,1960,937818948,651042,0,0,4050928,81,0,0,504,0,0,0,0,0,3136,Divorced,10.82,15.09
31,Private,351187,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K,961,10886797,279,0,0,1240,-1221742615,3160683,0,0,14047480,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
32,Private,80058,11th,7,Divorced,Sales,Not-in-family,White,Male,0,0,43,United-States,>50K,1024,2561856,224,0,0,1376,2114316068,560406,0,0,3442494,49,0,0,301,0,0,0,0,0,1849,Divorced,10.82,15.09
44,Private,225263,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,1408,46,United-States,<=50K,1936,9911572,440,0,61952,2024,-796188383,2252630,0,317170304,10362098,100,0,14080,460,0,0,0,1982464,64768,2116,Divorced,10.82,15.09
42,Private,183096,Some-college,10,Divorced,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K,1764,7690032,420,0,0,1680,-835593152,1830960,0,0,7323840,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
55,Private,176897,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K,3025,9729335,550,0,0,2200,1227777537,1768970,0,0,7075880,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
44,Private,180609,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,42,United-States,<=50K,1936,7946796,440,0,0,1848,-1740127487,1806090,0,0,7585578,100,0,0,420,0,0,0,0,0,1764,Divorced,10.82,15.09
30,Private,147921,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,46,United-States,<=50K,900,4437630,330,0,0,1380,405785761,1627131,0,0,6804366,121,0,0,506,0,0,0,0,0,2116,Divorced,10.82,15.09
34,Private,346275,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,43,United-States,<=50K,1156,11773350,238,0,0,1462,-352708663,2423925,0,0,14889825,49,0,0,301,0,0,0,0,0,1849,Divorced,10.82,15.09
34,Private,203463,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,1156,6917742,340,0,0,1360,-1552480591,2034630,0,0,8138520,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
